Utbildningsområde,Utbildningsnamn,Län,Kommun,Antal kommuner,Flera kommuner,YH-poäng,Utbildningsanordnare,Ansökningsomgång,Diarienummer
Data/IT,Javautvecklare med molninriktning,Stockholm,Stockholm,1,False,400,JENSEN Education School AB,2024,MYH 2024/3110
Data/IT,Mjukvaruutvecklare inriktning mobilitetstjänster,Flera kommuner,Flera kommuner,6,True,400,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,2024,MYH 2024/4053
Data/IT,MLOps Engineer,Stockholm,Solna,1,False,500,Nackademin AB,2024,MYH 2024/3856
Data/IT,Moln- och virtualiseringsspecialist,Västra Götaland,Mölndal,1,False,400,Yrkeshögskola Campus Mölndal,2024,MYH 2024/4190
Data/IT,Pythonutvecklare inom AI,Stockholm,Solna,1,False,400,Nackademin AB,2024,MYH 2024/3805
Data/IT,Server- och virtualiseringsspecialist,Örebro,Örebro,1,False,400,EC Utbildning AB Örebro,2024,MYH 2024/3290
Data/IT,Spelprogrammerare,Skåne,Malmö,1,False,550,TGA Utbildning AB,2024,MYH 2024/3852
Data/IT,Systemutvecklare .NET,Flera kommuner,Flera kommuner,2,True,420,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3514
Data/IT,Systemutvecklare .NET,Skåne,Malmö,1,False,400,Newton Kompetensutveckling AB,2024,MYH 2024/3686
Data/IT,Systemutvecklare .NET,Västra Götaland,Borås,1,False,400,Borås Stad - Yrkeshögskolan i Borås,2024,MYH 2024/4222
Data/IT,Systemutvecklare.NET,Skåne,Malmö,1,False,400,Medieinstitutet i Sverige AB,2024,MYH 2024/4028
Data/IT,UX Designer,Flera kommuner,Flera kommuner,2,True,405,EC Utbildning AB Malmö,2024,MYH 2024/3367
Data/IT,UX Designer,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2024,MYH 2024/3917
Data/IT,UX-Designer,Skåne,Malmö,1,False,410,Medieinstitutet i Sverige AB,2024,MYH 2024/4249
Data/IT,Webbutvecklare,Jönköping,Jönköping,1,False,400,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3768
Data/IT,Webbutvecklare,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2024,MYH 2024/3358
Data/IT,Webbutvecklare .NET,Jönköping,Värnamo,1,False,400,Tekniska Högskolan i Jönköping AB,2024,MYH 2024/3700
"Ekonomi, administration och försäljning",Account Manager – Hållbar Försäljning,Stockholm,Stockholm,1,False,230,Hermods AB Stockholm,2024,MYH 2024/3010
"Ekonomi, administration och försäljning",Bank- och försäkringsrådgivare,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2024,MYH 2024/3923
"Ekonomi, administration och försäljning",Butiksledare inom handel och dagligvaror,Stockholm,Stockholm,1,False,300,"Stockholms stad, Frans Schartaus Handelsinstitut",2024,MYH 2024/4062
"Ekonomi, administration och försäljning",Customer Experience Specialist,Stockholm,Stockholm,1,False,420,IHM Business School AB Stockholm,2024,MYH 2024/3211
"Ekonomi, administration och försäljning",Digital Analytics,Stockholm,Stockholm,1,False,320,Medieinstitutet i Sverige AB,2024,MYH 2024/3978
"Ekonomi, administration och försäljning",Digital Analytics Specialist,Västra Götaland,Göteborg,1,False,415,IHM Business School AB Göteborg,2024,MYH 2024/3296
"Ekonomi, administration och försäljning",Digital butiksledare,Västra Götaland,Uddevalla,1,False,200,"Uddevalla kommun, Uddevalla Yrkeshögskola",2024,MYH 2024/3904
"Ekonomi, administration och försäljning",Digital Marketing Specialist,Västra Götaland,Göteborg,1,False,400,IHM Business School AB Göteborg,2024,MYH 2024/3233
"Ekonomi, administration och försäljning",E-Commerce Logistiker,Stockholm,Stockholm,1,False,400,IHM Business School AB Stockholm,2024,MYH 2024/3190
"Ekonomi, administration och försäljning",E-commerce Manager,Västra Götaland,Göteborg,1,False,400,Sälj & Marknadshögskolan i Sverige AB - Göteborg,2024,MYH 2024/3410
"Ekonomi, administration och försäljning",Ekonomi- och redovisningskonsult,Stockholm,Stockholm,1,False,400,IHM Business School AB Stockholm,2024,MYH 2024/3209
"Ekonomi, administration och försäljning",Ekonomi- och redovisningskonsult,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2024,MYH 2024/3537
"Ekonomi, administration och försäljning",Företagssäljare/B2B,Skåne,Lund,1,False,300,Hermods AB Lund,2024,MYH 2024/3005
"Ekonomi, administration och försäljning",Försäkringsrådgivare/Skadereglerare/Riskbedömare,Stockholm,Stockholm,1,False,400,Företagsekonomiska Institutet 1888 AB,2024,MYH 2024/3775
"Ekonomi, administration och försäljning",Hållbarhetsutvecklare,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2024,MYH 2024/3799
"Ekonomi, administration och försäljning",Inköp & Supply Management,Västra Götaland,Göteborg,1,False,425,NBI i Sverige AB,2024,MYH 2024/3303
"Ekonomi, administration och försäljning",Inköpare & Upphandlare med hållbarhetskompetens,Örebro,Örebro,1,False,430,AVT AB,2024,MYH 2024/4116
"Ekonomi, administration och försäljning",Inköpare med hållbarhetskompetens,Stockholm,Stockholm,1,False,400,Näringslivsakademin,2024,MYH 2024/4077
"Ekonomi, administration och försäljning",Internationell affärslogistiker inriktning hållbarhet och digitalisering,Skåne,Helsingborg,1,False,425,Hermods AB Helsingborg,2024,MYH 2024/2979
"Ekonomi, administration och försäljning",Key Account Manager,Flera kommuner,Flera kommuner,3,True,225,IHM Business School AB Malmö,2024,MYH 2024/3234
"Ekonomi, administration och försäljning",Key Account Manager,Stockholm,Stockholm,1,False,200,Sälj & Marknadshögskolan i Sverige AB - Stockholm,2024,MYH 2024/3309
"Ekonomi, administration och försäljning",Kvalificerad Inköpare,Stockholm,Stockholm,1,False,400,Företagsekonomiska Institutet 1888 AB,2024,MYH 2024/3489
"Ekonomi, administration och försäljning",Logistics Planner,Kronoberg,Växjö,1,False,415,NBI i Sverige AB,2024,MYH 2024/3986
"Ekonomi, administration och försäljning",Logistik och Supply Chain,Östergötland,Norrköping,1,False,400,Östsvenska Yrkeshögskolan AB,2024,MYH 2024/3771
"Ekonomi, administration och försäljning",Logistik- och transportledare,Flera kommuner,Flera kommuner,2,True,300,"Göteborgs Stad, Yrgo",2024,MYH 2024/3695
"Ekonomi, administration och försäljning",Löneekonom - inriktning systemkunskap,Stockholm,Stockholm,1,False,400,"Stockholms stad, Frans Schartaus Handelsinstitut",2024,MYH 2024/4110
"Ekonomi, administration och försäljning",Lönekonsult,Västmanland,Västerås,1,False,335,Västerås Stad/Barn- och Utbildningsförvaltningen/Västerås Yrkeshögskola,2024,MYH 2024/3770
"Ekonomi, administration och försäljning",Lönekonsult med digital kompetens,Gävleborg,Gävle,1,False,420,Plushögskolan AB - Affärshögskolan,2024,MYH 2024/3328
"Ekonomi, administration och försäljning",Lönekonsult med systeminriktning,Flera kommuner,Flera kommuner,2,True,335,Montico Kompetensutveckling AB,2024,MYH 2024/3761
"Ekonomi, administration och försäljning",Lönespecialist,Jämtland,Östersund,1,False,315,Iterum Education AB,2024,MYH 2024/3727
"Ekonomi, administration och försäljning",Lönespecialist,Jönköping,Jönköping,1,False,400,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3549
"Ekonomi, administration och försäljning",Lönespecialist,Västra Götaland,Härryda,1,False,300,"Härryda kommun, Yrkeshögskolan i Mölnlycke.",2024,MYH 2024/3324
"Ekonomi, administration och försäljning",Lönespecialist med systeminriktning,Stockholm,Stockholm,1,False,405,Iterum Education AB,2024,MYH 2024/3719
"Ekonomi, administration och försäljning",Marketing Automation,Flera kommuner,Flera kommuner,3,True,400,Medieinstitutet i Sverige AB,2024,MYH 2024/3975
"Ekonomi, administration och försäljning",Marknadskoordinator,Stockholm,Stockholm,1,False,320,Medieinstitutet i Sverige AB,2024,MYH 2024/4173
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Stockholm,Stockholm,1,False,400,"Stockholms stad, Frans Schartaus Handelsinstitut",2024,MYH 2024/3953
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Västra Götaland,Skövde,1,False,400,"Skövde kommun, Skövde Yrkeshögskola",2024,MYH 2024/3962
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Örebro,Örebro,1,False,400,Consensus Sverige AB,2024,MYH 2024/3456
"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Östergötland,Linköping,1,False,400,Östsvenska Yrkeshögskolan AB,2024,MYH 2024/2925
"Ekonomi, administration och försäljning",Optikerassistent med klinisk inriktning,Jönköping,Jönköping,1,False,200,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3315
"Ekonomi, administration och försäljning",Payroll Business Partner,Skåne,Malmö,1,False,410,Stockholm School of Business,2024,MYH 2024/4229
"Ekonomi, administration och försäljning",Payroll Controller,Västra Götaland,Uddevalla,1,False,430,Plushögskolan AB - Affärshögskolan Väst,2024,MYH 2024/3327
"Ekonomi, administration och försäljning",Product Manager,Stockholm,Stockholm,1,False,400,Hyper Island Program AB - Stockholm,2024,MYH 2024/3429
"Ekonomi, administration och försäljning",Public Bid Manager,Flera kommuner,Flera kommuner,3,True,400,IHM Business School AB Göteborg,2024,MYH 2024/3238
"Ekonomi, administration och försäljning",Service Manager,Skåne,Malmö,1,False,400,Yrkeshögskolan Malmö stad,2024,MYH 2024/3829
"Ekonomi, administration och försäljning",Strategiskt inköp och upphandling,Flera kommuner,Flera kommuner,2,True,430,One Academy AB,2024,MYH 2024/3782
"Ekonomi, administration och försäljning",Strategiskt inköp och upphandling,Västra Götaland,Göteborg,1,False,430,One Academy AB,2024,MYH 2024/3754
"Ekonomi, administration och försäljning",Strategiskt inköp och upphandling,Östergötland,Linköping,1,False,430,One Academy AB,2024,MYH 2024/3769
"Ekonomi, administration och försäljning",Technical Account Manager,Västra Götaland,Göteborg,1,False,420,Hermods AB Göteborg,2024,MYH 2024/2985
"Ekonomi, administration och försäljning",Technical Account Manager,Örebro,Örebro,1,False,420,Hermods AB Örebro,2024,MYH 2024/2986
"Ekonomi, administration och försäljning",Technical Sales Manager,Stockholm,Stockholm,1,False,415,Plushögskolan AB - Teknikhögskolan,2024,MYH 2024/3859
"Ekonomi, administration och försäljning",Tullspecialist,Stockholm,Stockholm,1,False,400,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3473
"Ekonomi, administration och försäljning",Visual Merchandiser,Stockholm,Stockholm,1,False,300,"Stockholms stad, Frans Schartaus Handelsinstitut",2024,MYH 2024/4064
"Ekonomi, administration och försäljning",Visual Merchandiser - Unified Commerce,Flera kommuner,Flera kommuner,2,True,400,IHM Business School AB Göteborg,2024,MYH 2024/3244
Friskvård och kroppsvård,Hud- och Spaterapeut,Stockholm,Nacka,1,False,300,Hudvårdshögskolan IBS,2024,MYH 2024/3451
"Hotell, restaurang och turism",Arbetsledare inom måltidsservice,Jönköping,Tranås,1,False,200,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3545
"Hotell, restaurang och turism",Food & Beverage Manager,Stockholm,Stockholm,1,False,300,Företagsekonomiska Institutet 1888 AB,2024,MYH 2024/4133
"Hotell, restaurang och turism",Gastronomiledare - framtidens mat och protein,Flera kommuner,Flera kommuner,3,True,200,YH Akademin AB,2024,MYH 2024/3295
"Hotell, restaurang och turism",Hotel & Restaurant Manager,Jönköping,Jönköping,1,False,315,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3308
"Hotell, restaurang och turism",Hotel Supervisor,Västra Götaland,Göteborg,1,False,210,"Göteborgs Stad, Yrgo",2024,MYH 2024/3843
"Hotell, restaurang och turism",Management inom hotell och besöksnäring,Stockholm,Stockholm,1,False,300,TEC Travel Education Centre AB,2024,MYH 2024/3951
"Hotell, restaurang och turism",Musik- och eventarrangör,Södermanland,Nyköping,1,False,400,Campus Nyköping,2024,MYH 2024/3786
"Hotell, restaurang och turism",TRAC Turism- och Resekonsult,Flera kommuner,Flera kommuner,3,True,300,YH Akademin AB,2024,MYH 2024/3146
Hälso- och sjukvård samt socialt arbete,Ambulanssjukvårdare,Skåne,Malmö,1,False,200,Lernia Utbildning AB,2024,MYH 2024/3535
Hälso- och sjukvård samt socialt arbete,Ambulanssjukvårdare,Östergötland,Linköping,1,False,200,Östsvenska Yrkeshögskolan AB,2024,MYH 2024/3693
Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Skåne,Helsingborg,1,False,300,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3593
Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Stockholm,Stockholm,1,False,300,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3793
Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Stockholm,Stockholm,1,False,300,"Stockholms stad, Frans Schartaus Handelsinstitut",2024,MYH 2024/4061
Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Västra Götaland,Göteborg,1,False,300,"Göteborgs Stad, Yrgo",2024,MYH 2024/3383
Hälso- och sjukvård samt socialt arbete,Handledare inom LSS och socialpsykiatri,Östergötland,Linköping,1,False,260,Plushögskolan AB - Vårdyrkeshögskolan,2024,MYH 2024/3812
Hälso- och sjukvård samt socialt arbete,Instrument- och steriltekniker,Dalarna,Falun,1,False,300,YH Akademin AB,2024,MYH 2024/3501
Hälso- och sjukvård samt socialt arbete,Instrument- och steriltekniker,Östergötland,Linköping,1,False,300,YH Akademin AB,2024,MYH 2024/3699
Hälso- och sjukvård samt socialt arbete,Medicinsk Fotterapeut,Jönköping,Tranås,1,False,300,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3362
Hälso- och sjukvård samt socialt arbete,Medicinsk fotterapeut,Västernorrland,Örnsköldsvik,1,False,300,Lexicon Yrkeshögskola AB,2024,MYH 2024/3250
Hälso- och sjukvård samt socialt arbete,Medicinsk fotterapeut,Västra Götaland,Göteborg,1,False,300,"Göteborgs Stad, Yrgo",2024,MYH 2024/3870
Hälso- och sjukvård samt socialt arbete,Medicinsk Massageterapeut,Östergötland,Linköping,1,False,400,Bergqvists Massage & Friskvårdsutbildningar AB,2024,MYH 2024/3299
Hälso- och sjukvård samt socialt arbete,Psykiatri- och Socialpsykiatrihandledare,Skåne,Eslöv,1,False,400,"Eslövs kommun, Yrkeshögskolan i Eslöv",2024,MYH 2024/3386
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Flera kommuner,Flera kommuner,2,True,400,Sverigehälsan AB,2024,MYH 2024/3995
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Gävleborg,Hudiksvall,1,False,400,Hudiksvall kommun CUL,2024,MYH 2024/3548
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Kronoberg,Växjö,1,False,400,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3780
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Skåne,Eslöv,1,False,400,Eslövs Folkhögskola,2024,MYH 2024/3760
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Stockholm,Nacka,1,False,400,Sverigehälsan AB,2024,MYH 2024/4111
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Uppsala,Uppsala,1,False,400,YH Akademin AB,2024,MYH 2024/3869
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Västra Götaland,Göteborg,1,False,400,Finska folkhögskolans stiftelse,2024,MYH 2024/3696
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Västra Götaland,Trollhättan,1,False,400,YH Akademin AB,2024,MYH 2024/3867
Hälso- och sjukvård samt socialt arbete,Socialpedagog,Östergötland,Linköping,1,False,400,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3795
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska akut- och intensivvård,Östergötland,Linköping,1,False,200,Sinnescentrum,2024,MYH 2024/3710
Hälso- och sjukvård samt socialt arbete,"Specialistundersköterska anestesi, operation och intensivvård",Flera kommuner,Flera kommuner,3,True,200,"Göteborgs Stad, Yrgo",2024,MYH 2024/4035
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska barn-och ungdomssjukvård,Flera kommuner,Flera kommuner,3,True,200,"Göteborgs Stad, Yrgo",2024,MYH 2024/4043
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom Onkologi/Cancervård,Stockholm,Stockholm,1,False,225,MedLearn AB,2024,MYH 2024/3331
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom perioperativ medicin och intensivvård,Stockholm,Stockholm,1,False,215,"Stockholms stad, Frans Schartaus Handelsinstitut",2024,MYH 2024/4051
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatri,Flera kommuner,Flera kommuner,3,True,210,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3573
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatrisk verksamhet,Blekinge,Karlskrona,1,False,210,Hermods AB Karlskrona,2024,MYH 2024/3018
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,Flera kommuner,Flera kommuner,8,True,200,"Kristianstad kommun, Vuxenutbildningen",2024,MYH 2024/3509
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,Flera kommuner,Flera kommuner,3,True,200,TUC Sweden AB - Yrkeshögskola,2024,MYH 2024/3691
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,Flera kommuner,Flera kommuner,2,True,200,"Göteborgs Stad, Yrgo",2024,MYH 2024/3874
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,Norrbotten,Piteå,1,False,200,MedLearn AB,2024,MYH 2024/3335
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,Stockholm,Stockholm,1,False,200,KompetensUtvecklingsInstitutet Sverige AB,2024,MYH 2024/3145
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,Stockholm,Stockholm,1,False,200,Consensum YH S,2024,MYH 2024/3976
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,Västernorrland,Kramfors,1,False,200,"Kramfors kommun, Yrkeshögskolan Höga kusten",2024,MYH 2024/3609
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,Västmanland,Arboga,1,False,200,"Arboga kommun, Vuxenutbildningen",2024,MYH 2024/3757
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,Västra Götaland,Skövde,1,False,200,"Skövde kommun, Skövde Yrkeshögskola",2024,MYH 2024/3876
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom vård och omsorg av äldre,Örebro,Örebro,1,False,200,Örebro kommun Yrkesutbildningscenter,2024,MYH 2024/2687
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatri,Flera kommuner,Flera kommuner,3,True,200,"Göteborgs Stad, Yrgo",2024,MYH 2024/3878
Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Psykisk ohälsa/Skötare,Örebro,Örebro,1,False,235,Örebro kommun Yrkesutbildningscenter,2024,MYH 2024/2688
Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska inom psykisk ohälsa,Skåne,Lund,1,False,200,Consensum YH L,2024,MYH 2024/3866
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Flera kommuner,Flera kommuner,2,True,200,Hermods AB Östersund,2024,MYH 2024/2984
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Flera kommuner,Flera kommuner,2,True,200,Hermods AB Karlskrona,2024,MYH 2024/3020
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Flera kommuner,Flera kommuner,2,True,200,Iris Hadar AB,2024,MYH 2024/3338
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Skåne,Malmö,1,False,200,KompetensUtvecklingsInstitutet Sverige AB,2024,MYH 2024/3162
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Västmanland,Arboga,1,False,200,"Arboga kommun, Vuxenutbildningen",2024,MYH 2024/3574
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Västra Götaland,Skövde,1,False,200,"Skövde kommun, Skövde Yrkeshögskola",2024,MYH 2024/3972
Hälso- och sjukvård samt socialt arbete,Stödpedagog inom funktionshinderområdet,Östergötland,Linköping,1,False,200,KompetensUtvecklingsInstitutet Sverige AB,2024,MYH 2024/3163
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Dalarna,Falun,1,False,325,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,2024,MYH 2024/3726
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Halland,Halmstad,1,False,325,MedLearn AB,2024,MYH 2024/3479
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Kalmar,Oskarshamn,1,False,325,"Oskarshamns kommun, Nova Utbildning, FoU & Affärsutveckling",2024,MYH 2024/3390
Hälso- och sjukvård samt socialt arbete,Tandsköterska,Örebro,Örebro,1,False,325,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,2024,MYH 2024/3391
Journalistik och information,"Bildjournalist, yrkesfotograf - fotografi och rörlig bild",Uppsala,Håbo,1,False,600,Stiftelsen Nordens Biskops-Arnö,2024,MYH 2024/3264
Journalistik och information,Digital Kommunikatör - SoMe,Flera kommuner,Flera kommuner,2,True,400,Medieinstitutet i Sverige AB,2024,MYH 2024/4215
Journalistik och information,Teknikinformatör,Flera kommuner,Flera kommuner,5,True,230,Folkuniversitetet Kursverksamheten vid Göteborgs universitet,2024,MYH 2024/3256
Juridik,Dokumentcontroller / registrator,Stockholm,Botkyrka,1,False,200,Xenter Yrkeshögskola,2024,MYH 2024/4080
"Kultur, media och design",Art Director & Copywriter,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2024,MYH 2024/3838
"Kultur, media och design",Computer Graphics Design - Produktvisualisering,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2024,MYH 2024/3702
"Kultur, media och design",Digital Content Designer,Skåne,Malmö,1,False,400,Medieinstitutet i Sverige AB,2024,MYH 2024/3993
"Kultur, media och design",Förgyllare/Dekorationsmålare,Västra Götaland,Tibro,1,False,400,Tibro Hantverksakademi,2024,MYH 2024/3708
"Kultur, media och design",IP grafisk produktion och form,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2024,MYH 2024/3931
"Kultur, media och design",Kulturverkstan - Internationell kulturprojektledare,Västra Götaland,Göteborg,1,False,400,Nätverkstan Kultur AB,2024,MYH 2024/3498
"Kultur, media och design",Leveldesigner,Skåne,Malmö,1,False,550,TGA Utbildning AB,2024,MYH 2024/3848
"Kultur, media och design",Leveldesigner,Stockholm,Stockholm,1,False,550,TGA Utbildning AB,2024,MYH 2024/3861
"Kultur, media och design",Ljud & Musikproducent,Stockholm,Stockholm,1,False,400,Audio Production Academy AB,2024,MYH 2024/3466
"Kultur, media och design",Produktionsledare film och tv-produktion,Stockholm,Stockholm,1,False,400,"Stockholms stad, Frans Schartaus Handelsinstitut",2024,MYH 2024/4056
"Kultur, media och design",Professional Video Editor,Stockholm,Stockholm,1,False,325,Medieinstitutet i Sverige AB,2024,MYH 2024/4187
"Kultur, media och design",Projektledare inom möbel- och inredningsbranschen,Västra Götaland,Tibro,1,False,400,Tibro Hantverksakademi,2024,MYH 2024/3971
"Kultur, media och design",Retuschör - Bilddesigner,Stockholm,Stockholm,1,False,500,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,2024,MYH 2024/3468
"Kultur, media och design",Spelgrafiker,Skåne,Malmö,1,False,550,TGA Utbildning AB,2024,MYH 2024/3857
"Kultur, media och design",Spelgrafiker,Stockholm,Stockholm,1,False,550,TGA Utbildning AB,2024,MYH 2024/3864
"Kultur, media och design",Technical Artist,Skåne,Malmö,1,False,300,TGA Utbildning AB,2024,MYH 2024/3855
"Lantbruk, djurvård, trädgård, skog och fiske",Akvaponiingenjör,Flera kommuner,Flera kommuner,3,True,400,Väddö folkhögskola,2024,MYH 2024/3785
"Lantbruk, djurvård, trädgård, skog och fiske",Arbetsledare – Utemiljö,Flera kommuner,Flera kommuner,2,True,290,YH Akademin AB,2024,MYH 2024/3839
"Lantbruk, djurvård, trädgård, skog och fiske",Arborist,Stockholm,Norrtälje,1,False,400,Roslagens Yrkesutbildning AB,2024,MYH 2024/3879
"Lantbruk, djurvård, trädgård, skog och fiske",Cirkulär odlingsutvecklare,Uppsala,Enköping,1,False,400,"Enköpings kommun, Yrkeshögskolan i Enköping",2024,MYH 2024/3704
"Lantbruk, djurvård, trädgård, skog och fiske",Kuskutbildningen i Brukshästkörning,Jämtland,Krokom,1,False,200,Wången AB,2024,MYH 2024/3455
"Lantbruk, djurvård, trädgård, skog och fiske",Odlare  -  företagande och innovation,Södermanland,Nyköping,1,False,380,Campus Nyköping,2024,MYH 2024/3820
"Lantbruk, djurvård, trädgård, skog och fiske",Produktionsledare trädgårdsodling,Skåne,Staffanstorp,1,False,400,Hvilan Utbildning AB,2024,MYH 2024/4157
"Lantbruk, djurvård, trädgård, skog och fiske",Ridlärare,Blekinge,Olofström,1,False,220,"Olofströms kommun, Yrkeshögskolan Syd",2024,MYH 2024/3706
"Lantbruk, djurvård, trädgård, skog och fiske",Stadsodlare,Västernorrland,Härnösand,1,False,400,"Härnösands kommun, Yrkeshögskolan",2024,MYH 2024/3378
"Lantbruk, djurvård, trädgård, skog och fiske",Trädgårdsmästare,Uppsala,Enköping,1,False,400,"Enköpings kommun, Yrkeshögskolan i Enköping",2024,MYH 2024/3599
"Lantbruk, djurvård, trädgård, skog och fiske",Utvecklingsledare gröna näringar,Flera kommuner,Flera kommuner,3,True,350,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,2024,MYH 2024/4207
"Lantbruk, djurvård, trädgård, skog och fiske",Verksamhetsledare inom hästrelaterade näringar,Västra Götaland,Skara,1,False,200,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",2024,MYH 2024/4145
"Lantbruk, djurvård, trädgård, skog och fiske",Verksamhetsledare trädgård/utemiljö,Östergötland,Norrköping,1,False,300,Östsvenska Yrkeshögskolan AB,2024,MYH 2024/3685
Pedagogik och undervisning,Trafiklärare,Halland,Kungsbacka,1,False,300,Utbildarna i Helsingborg AB,2024,MYH 2024/3265
Pedagogik och undervisning,Trafiklärare,Stockholm,Botkyrka,1,False,300,Xenter Yrkeshögskola,2024,MYH 2024/3661
Pedagogik och undervisning,Trafiklärare,Östergötland,Norrköping,1,False,300,YH Akademin AB,2024,MYH 2024/3278
Samhällsbyggnad och byggteknik,Akustikkonsult,Stockholm,Stockholm,1,False,400,Hermods AB Stockholm,2024,MYH 2024/2945
Samhällsbyggnad och byggteknik,Anläggningsingenjör - hållbart och digitalt samhällsbyggande,Västra Götaland,Göteborg,1,False,415,Handelsakademin i Göteborg AB,2024,MYH 2024/3746
Samhällsbyggnad och byggteknik,Anläggningsingenjör hållbart byggande,Östergötland,Norrköping,1,False,400,YH Akademin AB,2024,MYH 2024/3226
Samhällsbyggnad och byggteknik,Anläggningsingenjör produktionsledning,Stockholm,Stockholm,1,False,400,KYH AB,2024,MYH 2024/3589
Samhällsbyggnad och byggteknik,Arbetsledare anläggning,Skåne,Hässleholm,1,False,200,"Hässleholms kommun, Yrkeshögskolan Syd",2024,MYH 2024/3723
Samhällsbyggnad och byggteknik,Arkitekturvisualisering,Västra Götaland,Göteborg,1,False,400,"Göteborgs Stad, Yrgo",2024,MYH 2024/3679
Samhällsbyggnad och byggteknik,Betongingenjör,Västra Götaland,Göteborg,1,False,400,YH Akademin AB,2024,MYH 2024/3220
